HRT,Aeration,In_S_O,In_S_F,In_S_A,In_S_NH4,In_S_NO2,In_S_NO3,In_S_N2,In_S_PO4,In_S_I,In_S_ALK,In_X_I,In_X_S,In_X_H,In_X_PAO,In_X_PP,In_X_PHA,In_X_AOB,In_X_NOB,In_X_MeP,In_X_MeOH,In_COD,In_TN,In_TP,In_TSS,Out_S_O,Out_S_F,Out_S_A,Out_S_NH4,Out_S_NO2,Out_S_NO3,Out_S_N2,Out_S_PO4,Out_S_I,Out_S_ALK,Out_X_I,Out_X_S,Out_X_H,Out_X_PAO,Out_X_PP,Out_X_PHA,Out_X_AOB,Out_X_NOB,Out_X_MeP,Out_X_MeOH,Out_COD,Out_TN,Out_TP,Out_TSS
33.3045358548734,0.7695568425398376,0.09663313873482625,24.856112156024796,45.037878222504155,20.20500823421903,0.8473234174727107,2.750121888241816,1.3315485753725123,13.60213935694723,68.44359431836622,236.43683158198675,63.28932512348546,143.61006981403332,31.753294665495716,18.206092569543816,6.326261590263193,29.959631298167654,2.2927128838108635,7.3481383566120115,2.3487927662100554,8.380262517006585,434.79684940804407,29.9246926788693,22.23480148502759,257.9534198297226,1.0601847068068115,1.0952130065103414,0.4068878673315602,0.3739032871819111,0.2514330852585782,15.716455779948149,1.381325599585992,7.633662419378251,68.44359431836622,233.94418946026238,71.28862424384583,9.15681568650776,126.18598731321563,25.882869675101524,8.055621120301437,15.78876126714932,3.5445938219320596,7.571050249845108,12.514621497980022,1.1785973990175909,329.3643974498054,29.87491565465582,22.23135721040594,256.38626277771095
34.73740394093818,1.781444401408391,0.3567283353330655,105.88493270261867,19.757144063176675,31.459996590154553,0.8155412829581732,7.1238357385752815,1.872134925837107,11.845098024575984,49.12067774134926,97.8320048777168,44.3697427915902,210.66649572506734,43.69580936705949,32.03120788842105,5.40144707318599,9.560977565996758,2.043298892098252,1.4231651164919308,3.2297504371130055,11.740953544235536,518.5534518538697,46.32151893341825,19.936210990567456,300.70527659249416,3.84961192478703,1.0405558411683713,0.16036032254736335,0.30330902058622883,18.90037182625361,5.7697108935808465,5.135273989306528,2.9446904993583773,49.12067774134926,94.12436686698639,56.82564178395119,11.64818696699509,196.64172767258287,32.66338238063508,8.685989890609443,0.26981136392130106,4.375560767223812,1.000000000001573e-08,14.78674073682252,3.5537632908479,352.74590485037436,42.95875831164413,19.903832075464784,308.226113503299
29.031310251426955,2.1523601939970245,0.25062265405225,143.36638700314705,59.71261667957747,19.771197202344954,1.1153656329935324,3.726128320494085,1.3911053697908633,8.036099374098434,60.7500695242494,221.39083353238652,80.9278772760889,239.37936495427482,57.89208010955785,57.56168153560454,19.561465762112753,29.09248776346178,6.789978136637432,2.7884809157473627,3.3129702588579684,6.825863632053702,738.2610238983466,35.59100484542515,31.586647225988905,443.53729126117815,3.8684772221320127,2.4956574734607617,0.5176952938668432,0.052812129776805605,0.18605372301542317,10.799480663405255,1.4147142486927378,2.6575766096112123,60.7500695242494,219.37001669051241,94.39746140711918,42.15979679446831,242.50773254488504,62.6707887980053,19.759179681194475,27.693071438223576,6.361204232404239,3.2259819524327322,9.40749897154204,2.5083843592076995,542.7794594591154,35.56739596652328,31.584582344597543,478.0609569900873
34.288016245711155,2.1329763545235334,0.18522936535230575,65.57258656063114,32.831809608588244,31.42699585116849,2.5069803780598057,2.0129897610092145,1.4397191381568177,14.511533289494917,21.28004023486711,108.45854935875016,89.3023786518594,214.32460307820105,82.42715815730963,44.97087413039569,3.0021792996207557,29.748950677199055,4.8882107152153385,5.781745338374379,7.934620980085124,1.4559943234538806,591.1283571526411,47.610573149514025,22.794693443377614,388.91845065234435,3.844898087627905,1.0424642938391822,0.196285551112849,0.177133435634402,0.16052950092435536,25.144801490422193,1.4467101085813105,0.7933703885257618,21.28004023486711,104.29922631286139,103.5309339278392,12.364291257484016,215.6009623160334,54.559319727595664,14.236173435259412,1.99618950744367,6.712770767282415,6.522642491990392,5.184673567243937,3.4041090204358313,423.8059000754879,47.60358217908954,22.79562515040661,397.746881149638
7.399590658368865,2.0856844372064565,0.18996291332278786,171.10629485693298,75.31743459773212,35.88687693746584,1.5031438764668155,0.19206182512673478,1.9616024220792072,15.455573439848397,41.14218543390194,231.41328295694717,75.56251466644285,105.86238908330152,64.78489675082648,11.205293324840873,13.948373476566358,11.909659361187266,5.172903035040619,7.5081423491200425,10.597893802162163,7.722639619144009,569.5717134593267,45.71174126891523,34.105565001718986,286.3923650934814,0.24816530756862984,41.63129581228626,24.336631198289037,22.046319444804773,0.09901604265162535,0.03201478514663,7.771741005373216,17.320435032873604,41.14218543390194,230.5965553097525,78.17954148268392,39.38784691671318,200.5021115508359,11.694841985138238,7.397959656443062,23.74553530774247,5.5923349254752495,7.199850524629084,20.011720138722122,1.0537072041271973,473.4121751376953,39.90160268562122,34.10237551230311,349.8739246048243
31.515716578916397,1.2077506092428523,0.04899209458163052,112.52759877478157,75.41387264945443,24.36032889334417,2.3327211042948037,3.311012413979734,1.0564128946303664,13.043015714454212,53.5662923466353,168.0284270112487,109.4592007984693,87.6486224211221,49.26028476867474,52.632895596074036,14.227934881547048,22.551625406258516,4.758850318128128,1.5187093227937054,3.0761915995162177,0.3300674981394263,569.3379524023918,40.3008611514514,31.15957668200019,308.07799742860476,1.7476580222933287,1.2409381112435187,0.41957844921468246,0.1864372466373076,1.1615599679812187,18.853773458599886,1.3835856893890814,4.5597738156120275,53.5662923466353,165.00152464998325,120.10466478307231,6.5488840725069215,165.3215685129134,66.43463973226523,19.975644745243788,5.719247727407022,5.864444617524444,2.867368056532206,2.9920953536431774,0.3896428673924017,428.087626409315,39.97368835669268,31.159605174568092,382.7639998536134
7.3685162688780395,1.6682074554803046,0.3878304658552125,142.36808260282325,37.003627855536834,20.277515885130207,2.754902456865929,7.894763181133503,0.08117264315371804,7.819744984360398,35.47001905502435,140.74194899374302,104.12916322769719,78.98367535074688,87.752240877704,49.803803036733264,4.730466187982842,6.45446549766885,1.0824806541631635,4.563585378177739,3.8843583176923624,8.930165826680968,547.6111435362756,43.388612674508295,17.25183845868271,298.18313711609267,0.8683601538168984,25.647325362014207,2.787051157907131,10.171346106066398,2.7293541009688824,3.4051964904406944,6.798705590941844,6.490623805067721,35.47001905502435,140.2997130646721,106.8868920235904,20.22471222456305,194.56626456816605,54.41593114633531,1.8414680348793067,17.55347755965181,1.3933577179372882,4.949375113591952,13.371535542534723,2.209270256720772,463.89440592878157,36.671079726720166,17.24862411732316,357.1869729652494
35.31805072009677,1.8347453883136497,0.016117494656825947,70.47223020695368,53.96718391723766,29.726992933500675,1.5982427539482407,4.193900549786324,0.5589946351676541,10.055624636432285,61.014687794415835,170.6658377208604,62.908127162867224,237.78361981432565,99.11409228168479,23.34443496610323,18.80807090584131,17.52412524861035,6.230169659853042,4.820668495738932,7.922849155282896,3.108997182374001,637.1793395477904,46.73310123667335,33.78714819880286,427.9736296086273,3.7798964567868087,1.1460606245333829,0.3201144899282841,0.1254478412143353,16.663841604951717,3.199977849767734,4.630504437653702,14.194618063431307,61.014687794415835,167.6798378347658,78.71715036211931,12.887051435293044,249.29848464965895,31.227549759955675,10.578111883734346,4.979130482624723,7.3366435549101165,1.0000000135003784e-08,11.572406417805158,0.5235818736183055,446.9268731634393,42.32414463933706,33.6894983259274,377.0303294905918
24.406782084117204,0.6297746106925061,0.06475062254534857,157.1253399035945,73.99908955680974,50.1551595449112,1.5722468667322653,3.702022278106416,0.7826009723757887,2.586243940278713,52.4062488340613,108.8941142050846,98.28929496953072,246.3053112235121,24.15118025641267,41.294821311463245,17.837108524823954,6.115323897303998,4.692806015387081,1.535872002877726,11.437483235964395,9.26617004526195,705.915287970953,62.93650464851096,25.184423069893487,404.93987442709886,0.048201817115167536,24.174943816920862,54.33477671227498,38.161877992435315,0.028201242025038403,0.01585909378075713,8.649556479546172,15.169096651432321,52.4062488340613,108.81693605510631,105.65969244687273,98.29823248989194,159.37611669979023,38.25151730023791,0.17093803760179846,44.46813130474337,4.294053517271895,1.3119478515770746,23.02046015503315,1.060570379802566,582.5756609736422,55.06954914134057,25.180498652662184,387.19275471369843
30.832000215337438,1.8399114994102828,0.4880538090152855,173.62581790864272,35.64509797406261,41.26739529260554,0.15707289901694774,5.2888165799820115,0.3776766585993952,6.667570141380372,38.43195486032543,104.21960298186735,85.24007821373783,157.1906276337112,89.03041220876396,10.147872924073251,16.49859884799985,8.34045754454929,4.78732601754126,5.448508200525227,2.5872663314188,11.552840751163398,607.8881534859327,56.461394239045774,26.73724175647653,352.73059268975135,4.39035243642448,0.8701936351402173,0.22763949098863379,29.211660016885922,0.036400925665489574,5.407590872130763,0.3795744477646031,5.365786933981232,38.43195486032543,103.3166215755687,98.75711070514384,9.87479955491304,253.8422281735777,14.301117861859733,11.574991443313191,0.5594570701769356,1.0000000000000002e-08,4.846226108618972,15.848104472141054,2.158612499522378,421.7107274707445,56.124383628172254,26.637002344215905,382.8941612093646
